TRIAGE_BUCKET,HAS_ACTIVE_KG_FINDINGS,KG_FINDING_COUNT,RETAINED_FOR_EXTRACTION_CANDIDATE,PRESCREEN_RETAINED_FOR_EXTRACTION_CANDIDATE,SEARCH_TARGET_DOI,SEARCH_TARGET_TITLE,ACTION_CATEGORY,PRIORITY_TIER,PRIORITY_REASON,PAPER_TYPE,PUBLICATION_TYPE,SOURCE_FAMILY,CURRENT_STATE,WHY_IN_QUEUE,OLD_ARTIFACT_PROBLEM,EXACT_PDF_URLS_TO_TRY_FIRST,OTHER_CANDIDATE_URLS_REQUIRING_VALIDATION,PMCID_IF_ANY,PMC_LANDING_IF_ANY,DOI_LANDING
A_existing_kg_claims_source_artifact_problem,True,6,True,True,10.1192/j.eurpsy.2025.1204,Depression and suicidal risk in autism spectrum disorder: efficacy of intranasal esketamine. Clinical experience from a public mental health service in Italy.,manual_exact_item_from_proceedings,P0_existing_kg_and_retained,6 active KG findings | retained_for_extraction_candidate | flag_in_claim_stubs,primary,journal-article,primary,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",unsegmented_proceedings_container | proceedings_container,,https://europepmc.org/api/getPdf?pmcid=PMC12438432 | https://www.cambridge.org/core/services/aop-cambridge-core/content/view/F1530F8108E27C2CAD27FC8311AC61FC/S0924933825012040a.pdf/div-class-title-depression-and-suicidal-risk-in-autism-spectrum-disorder-efficacy-of-intranasal-esketamine-clinical-experience-from-a-public-mental-health-service-in-italy-div.pdf | https://doi.org/10.1192/j.eurpsy.2025.1204,PMC12438432,https://pmc.ncbi.nlm.nih.gov/articles/PMC12438432/,https://doi.org/10.1192/j.eurpsy.2025.1204
A_existing_kg_claims_source_artifact_problem,True,5,True,True,10.1192/j.eurpsy.2025.1344,Resistant depressive disorder: electroconvulsive therapy versus esketamine.,manual_exact_item_from_proceedings,P0_existing_kg_and_retained,5 active KG findings | retained_for_extraction_candidate | flag_in_claim_stubs,primary,journal-article,primary,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",unsegmented_proceedings_container | proceedings_container,,https://europepmc.org/api/getPdf?pmcid=PMC12436772 | https://www.cambridge.org/core/services/aop-cambridge-core/content/view/17B971A00D9B4ED24CCA328DDCF02654/S0924933825013446a.pdf/div-class-title-resistant-depressive-disorder-electroconvulsive-therapy-versus-esketamine-div.pdf | https://doi.org/10.1192/j.eurpsy.2025.1344,PMC12436772,https://pmc.ncbi.nlm.nih.gov/articles/PMC12436772/,https://doi.org/10.1192/j.eurpsy.2025.1344
A_existing_kg_claims_source_artifact_problem,True,5,True,True,10.1192/j.eurpsy.2025.2101,MM120 demonstrates no evidence of abuse potential in rodent preclinical studies.,manual_exact_item_from_proceedings,P0_existing_kg_and_retained,5 active KG findings | retained_for_extraction_candidate | flag_in_claim_stubs,primary,journal-article,primary,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",unsegmented_proceedings_container | proceedings_container,,https://europepmc.org/api/getPdf?pmcid=PMC12420485 | https://www.cambridge.org/core/services/aop-cambridge-core/content/view/A2625605B000CD244FB79B8F75FE763F/S0924933825021017a.pdf/div-class-title-mm120-demonstrates-no-evidence-of-abuse-potential-in-rodent-preclinical-studies-div.pdf | https://doi.org/10.1192/j.eurpsy.2025.2101,PMC12420485,https://pmc.ncbi.nlm.nih.gov/articles/PMC12420485/,https://doi.org/10.1192/j.eurpsy.2025.2101
A_existing_kg_claims_source_artifact_problem,True,4,True,True,10.1007/s00213-023-06474-9,"Effects of psilocybin, the 5-HT2A receptor agonist TCB-2, and the 5-HT2A receptor antagonist M100907 on visual attention in male mice in the continuous performance test",manual_identity_mismatch,P0_existing_kg_and_retained,4 active KG findings | retained_for_extraction_candidate | flag_in_claim_stubs,primary,article,primary,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,identity_mismatch,,,,,https://doi.org/10.1007/s00213-023-06474-9
A_existing_kg_claims_source_artifact_problem,True,4,True,True,10.1192/j.eurpsy.2022.2294,Clinical efficacy and tolerability of Esketamine: a case series.,manual_exact_item_from_proceedings,P0_existing_kg_and_retained,4 active KG findings | retained_for_extraction_candidate | flag_in_claim_stubs,primary,journal-article,primary,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",unsegmented_proceedings_container | proceedings_container,,https://europepmc.org/api/getPdf?pmcid=PMC9568066 | https://www.cambridge.org/core/services/aop-cambridge-core/content/view/580DB31514FFFA970492D9F4AB076EDD/S0924933822022945a.pdf/div-class-title-clinical-efficacy-and-tolerability-of-esketamine-a-case-series-div.pdf | https://doi.org/10.1192/j.eurpsy.2022.2294,PMC9568066,https://pmc.ncbi.nlm.nih.gov/articles/PMC9568066/,https://doi.org/10.1192/j.eurpsy.2022.2294
A_existing_kg_claims_source_artifact_problem,True,3,True,True,10.1192/j.eurpsy.2024.1307,Ketamine in the treatment of obsessive-compulsive disorder – a case report and literature review,manual_exact_item_from_proceedings,P0_existing_kg_and_retained,3 active KG findings | retained_for_extraction_candidate | flag_in_claim_stubs,primary,journal-article,primary,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",unsegmented_proceedings_container | proceedings_container,,https://europepmc.org/api/getPdf?pmcid=PMC11860930 | https://pmc.ncbi.nlm.nih.gov/articles/PMC11860930/pdf/S0924933824013075a.pdf | https://www.cambridge.org/core/services/aop-cambridge-core/content/view/07430EE1186A766ECBC3977A5ACA6C96/S0924933824013075a.pdf/div-class-title-ketamine-in-the-treatment-of-obsessive-compulsive-disorder-a-case-report-and-literature-review-div.pdf | http://dx.doi.org/10.1192/j.eurpsy.2024.1307,PMC11860930,https://pmc.ncbi.nlm.nih.gov/articles/PMC11860930/,https://doi.org/10.1192/j.eurpsy.2024.1307
A_existing_kg_claims_source_artifact_problem,True,3,True,True,10.1523/jneurosci.07-03-00894.1987,Characterization of a novel 3H-5-hydroxytryptamine binding site subtype in bovine brain membranes,manual_identity_unverified,P0_existing_kg_and_retained,3 active KG findings | retained_for_extraction_candidate | flag_in_claim_stubs,primary,article,primary,quarantined_no_active_artifact,Acquire an independently verifiable source because the prior artifact lacked sufficient document-level identity evidence.,identity_unverified,,,PMC6569069,https://pmc.ncbi.nlm.nih.gov/articles/PMC6569069/,https://doi.org/10.1523/jneurosci.07-03-00894.1987
A_existing_kg_claims_source_artifact_problem,True,2,True,True,10.1007/s12013-024-01499-z,"Structural Insight on Interaction of NMDA receptor with fentanyl, ketamine and Isoflurane: A Computational Study to Unravel Mode of Binding",manual_identity_mismatch,P0_existing_kg_and_retained,2 active KG findings | retained_for_extraction_candidate | flag_in_claim_stubs,primary,article,primary,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,identity_mismatch,,,,,https://doi.org/10.1007/s12013-024-01499-z
A_existing_kg_claims_source_artifact_problem,True,2,True,True,10.1038/s41586-021-03769-9,Structural basis of ketamine action on human NMDA receptors,manual_identity_mismatch,P0_existing_kg_and_retained,2 active KG findings | retained_for_extraction_candidate | flag_in_claim_stubs,primary,article,primary,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,identity_mismatch,,,,,https://doi.org/10.1038/s41586-021-03769-9
A_existing_kg_claims_source_artifact_problem,True,2,True,True,10.1093/ijnp/pyae059.518,"N,N-DIMETHYLTRYPTAMINE, A NATURAL HALLUCINOGEN, AMELIORATES ALZHEIMER’ S DISEASE BY RESTORING NEURONAL SIGMA-1 RECEPTOR- MEDIATED ENDOPLASMIC RETICULUM-MITOCHONDRIA CROSSTALK.",manual_exact_item_from_proceedings,P0_existing_kg_and_retained,2 active KG findings | retained_for_extraction_candidate | flag_in_claim_stubs,primary,journal-article,primary,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",unsegmented_proceedings_container | proceedings_container,,https://europepmc.org/api/getPdf?pmcid=PMC11815213 | https://ftp.ncbi.nlm.nih.gov/pub/pmc/oa_pdf/21/7a/pyae059.518.PMC11815213.pdf | https://pmc.ncbi.nlm.nih.gov/articles/PMC11815213/pdf/pyae059.518.pdf | https://doi.org/10.1093/ijnp/pyae059.518,PMC11815213,https://pmc.ncbi.nlm.nih.gov/articles/PMC11815213/,https://doi.org/10.1093/ijnp/pyae059.518
A_existing_kg_claims_source_artifact_problem,True,2,True,True,10.1192/j.eurpsy.2023.2028,Intranasal Esketamine administration in catatonia: a case report.,manual_exact_item_from_proceedings,P0_existing_kg_and_retained,2 active KG findings | retained_for_extraction_candidate | flag_in_claim_stubs,primary,journal-article,primary,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",unsegmented_proceedings_container | proceedings_container,,https://europepmc.org/api/getPdf?pmcid=PMC10417483 | https://pmc.ncbi.nlm.nih.gov/articles/PMC10417483/pdf/S092493382302028Xa.pdf | https://www.cambridge.org/core/services/aop-cambridge-core/content/view/AF2A3CECD12E5334DF02266D5018C787/S092493382302028Xa.pdf/div-class-title-intranasal-esketamine-administration-in-catatonia-a-case-report-div.pdf | https://doi.org/10.1192/j.eurpsy.2023.2028,PMC10417483,https://pmc.ncbi.nlm.nih.gov/articles/PMC10417483/,https://doi.org/10.1192/j.eurpsy.2023.2028
A_existing_kg_claims_source_artifact_problem,True,17,True,True,10.1007/s00213-022-06063-2,Ayahuasca and tobacco smoking cessation: results from an online survey in Brazil,manual_identity_mismatch,P0_existing_kg_and_retained,17 active KG findings | retained_for_extraction_candidate,primary,article,primary,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,identity_mismatch,,,,,https://doi.org/10.1007/s00213-022-06063-2
A_existing_kg_claims_source_artifact_problem,True,12,True,True,10.1192/j.eurpsy.2024.1103,Esketamine for resistant depression in older people with cognitive impairment: a case report.,manual_exact_item_from_proceedings,P0_existing_kg_and_retained,12 active KG findings | retained_for_extraction_candidate,primary,journal-article,primary,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",unsegmented_proceedings_container | proceedings_container,,https://europepmc.org/api/getPdf?pmcid=PMC11860557 | https://pmc.ncbi.nlm.nih.gov/articles/PMC11860557/pdf/S0924933824011039a.pdf | https://www.cambridge.org/core/services/aop-cambridge-core/content/view/C1EC9B4DA7DB9E3A5A1FA7C17AB9A28D/S0924933824011039a.pdf/div-class-title-esketamine-for-resistant-depression-in-older-people-with-cognitive-impairment-a-case-report-div.pdf | https://doi.org/10.1192/j.eurpsy.2024.1103,PMC11860557,https://pmc.ncbi.nlm.nih.gov/articles/PMC11860557/,https://doi.org/10.1192/j.eurpsy.2024.1103
A_existing_kg_claims_source_artifact_problem,True,11,True,True,10.1016/s0924-9338(09)70667-4,Serotonin Transporter Concentration is Decreased in Cerebral Cortex but not in Striatum of Chronic MDMA (ecstasy) Users,manual_exact_item_from_proceedings,P0_existing_kg_and_retained,11 active KG findings | retained_for_extraction_candidate,primary,journal-article,primary,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",unsegmented_proceedings_container | proceedings_container,,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/645FDAA8EEBC1FA7DE0D12AD7D2F2DFE/S0924933800165587a.pdf/div-class-title-serotonin-transporter-concentration-is-decreased-in-cerebral-cortex-but-not-in-striatum-of-chronic-mdma-ecstasy-users-div.pdf | https://doi.org/10.1016/s0924-9338(09)70667-4,,,https://doi.org/10.1016/s0924-9338(09)70667-4
A_existing_kg_claims_source_artifact_problem,True,11,True,True,10.1038/s41380-020-0793-6,Chronic administration of ketamine induces cognitive deterioration by restraining synaptic signaling,manual_identity_mismatch,P0_existing_kg_and_retained,11 active KG findings | retained_for_extraction_candidate,primary,article,primary,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,identity_mismatch,,,,,https://doi.org/10.1038/s41380-020-0793-6
A_existing_kg_claims_source_artifact_problem,True,11,True,True,10.7302/8314,"Endogenous Biosynthesis and Neural Correlates of N,N-dimethyltryptamine",manual_identity_unverified,P0_existing_kg_and_retained,11 active KG findings | retained_for_extraction_candidate,primary,article,primary,quarantined_no_active_artifact,Acquire an independently verifiable source because the prior artifact lacked sufficient document-level identity evidence.,identity_unverified,,,,,https://doi.org/10.7302/8314
A_existing_kg_claims_source_artifact_problem,True,10,True,True,10.1007/s00213-026-07010-1,"A repeated low-dose regimen of MDMA has transient next-day effects on locomotor activity, anxiety-like behavior, and brain serotonin levels, with no effect on anhedonia-like behavior, in both female and male rats",manual_identity_mismatch,P0_existing_kg_and_retained,10 active KG findings | retained_for_extraction_candidate,primary,article,primary,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,identity_mismatch,,,,,https://doi.org/10.1007/s00213-026-07010-1
A_existing_kg_claims_source_artifact_problem,True,9,True,True,10.1007/s00221-025-07085-w,Role of CaMKII/CREB pathway in rapid-antidepressant-like effect: comparison of ketamine with rapastinel,manual_identity_mismatch,P0_existing_kg_and_retained,9 active KG findings | retained_for_extraction_candidate,primary,article,primary,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,identity_mismatch,,,,,https://doi.org/10.1007/s00221-025-07085-w
A_existing_kg_claims_source_artifact_problem,True,9,True,True,10.1111/pcn.13379,Different symptomatic improvement pattern revealed by factor analysis between placebo response and response to Esketamine in treatment resistant depression,manual_conflicting_doi_needs_resolution,P0_existing_kg_and_retained,9 active KG findings | retained_for_extraction_candidate,primary,article,primary,quarantined_no_active_artifact,Confirm a registered version/alias relationship or acquire the exact requested DOI; do not accept a merely similar title.,target_text_with_conflicting_doi,,,,,https://doi.org/10.1111/pcn.13379
A_existing_kg_claims_source_artifact_problem,True,9,True,True,10.1192/j.eurpsy.2022.1446,S-Ketamine in the treatment of depressive emergencies: a cases series of patients in a suicidal crisis.,manual_exact_item_from_proceedings,P0_existing_kg_and_retained,9 active KG findings | retained_for_extraction_candidate,primary,journal-article,primary,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",unsegmented_proceedings_container | proceedings_container,,https://europepmc.org/api/getPdf?pmcid=PMC9565902 | https://www.cambridge.org/core/services/aop-cambridge-core/content/view/E03C1FD203C4F5DA9C4C8112446FD5F6/S0924933822014468a.pdf/div-class-title-s-ketamine-in-the-treatment-of-depressive-emergencies-a-cases-series-of-patients-in-a-suicidal-crisis-div.pdf | https://doi.org/10.1192/j.eurpsy.2022.1446,PMC9565902,https://pmc.ncbi.nlm.nih.gov/articles/PMC9565902/,https://doi.org/10.1192/j.eurpsy.2022.1446
A_existing_kg_claims_source_artifact_problem,True,8,True,True,10.1016/j.annemergmed.2006.09.018,Patterns of Ecstasy-Associated Hyponatremia in California,manual_identity_unverified,P0_existing_kg_and_retained,8 active KG findings | retained_for_extraction_candidate,primary,article,primary,quarantined_no_active_artifact,Acquire an independently verifiable source because the prior artifact lacked sufficient document-level identity evidence.,identity_unverified,,,,,https://doi.org/10.1016/j.annemergmed.2006.09.018
