dataset,row_index,study_doi,study_title,study_year,has_abstract,pdf_download_status,deterministic_prescreen_action,deterministic_prescreen_reason,retained_for_llm,candidate_context_count,heuristic_relevance,heuristic_screening_status,heuristic_matched_context_count
disorder,5313,10.1016/j.bjane.2022.09.003,Comparison between oral midazolam versus oral ketamine plus midazolam as preanesthetic medication in autism spectrum disorder: double-blind randomized clinical trial,2022,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,5325,10.1016/j.bpsgos.2023.01.005,Underlying Hippocampal Mechanism of Posttraumatic Stress Disorder Treatment Outcome: Evidence From Two Clinical Trials,2023,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,5326,10.1016/j.bpsgos.2023.07.001,Structural Neuroimaging of Hippocampus and Amygdala Subregions in Posttraumatic Stress Disorder: A Scoping Review,2023,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,0,,,
disorder,5347,10.1016/j.brat.2022.104124,"Acquisition, extinction, and return of fear in veterans in intensive outpatient prolonged exposure therapy: A fear-potentiated startle study",2022,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,0,,,
disorder,5358,10.1016/j.brs.2021.06.009,Identification of a personalized intracranial biomarker of depression and response to DBS therapy.,2021,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,5410,10.1016/j.cell.2020.02.033,A New Rapid-Acting Antidepressant,2020,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,5431,10.1016/j.chmed.2022.10.004,Molecular basis and mechanism of action of Albizia julibrissin in depression treatment and clinical application of its formulae,2023,True,skipped,escalate,broad psychiatric treatment language needs LLM review,True,0,,,
disorder,5432,10.1016/j.chroma.2024.465123,Addressing a major interference in the quantification of psilocin in mouse plasma: Development of a validated liquid chromatography tandem mass spectrometry method,2024,True,no_pdf_url,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,5433,10.1016/j.chstcc.2025.100136,Association Between Receipt of Ketamine vs Etomidate for Emergency Tracheal Intubation and Symptoms of Posttraumatic Stress Disorder at 12 Months.,2025,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,5458,10.1016/j.comppsych.2022.152303,Perspective: Can psychedelic-assisted therapy be a promising aid in compulsive sexual behavior disorder treatment?,2022,True,no_pdf_url,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,5483,10.1016/j.copbio.2019.11.017,Beyond the semi-synthetic artemisinin: metabolic engineering of plant-derived anti-cancer drugs,2019,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,0,,,
disorder,5502,10.1016/j.cub.2023.10.016,Intravenous psilocybin attenuates mechanical hypersensitivity in a rat model of chronic pain,2023,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,5601,10.1016/j.drugalcdep.2023.110987,"The effects of (2R,6R)-hydroxynorketamine on oxycodone withdrawal and reinstatement",2023,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,5622,10.1016/j.drugalcdep.2025.112861,The effects of ketamine on methamphetamine withdrawal-induced anxiety and drug-seeking behaviors in the rat,2025,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,5629,10.1016/j.drugpo.2017.02.017,Ayahuasca’s entwined efficacy: An ethnographic study of ritual healing from ‘addiction’,2017,True,no_pdf_url,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,5632,10.1016/j.drugpo.2021.103429,Enhancing equity-oriented care in psychedelic medicine: Utilizing the EQUIP framework,2021,True,no_pdf_url,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,5671,10.1016/j.ejphar.2019.172732,Off-label uses of drugs for depression,2019,True,no_pdf_url,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,5675,10.1016/j.ejtd.2025.100572,"Self-reported improvements in comorbid post-traumatic stress disorder symptoms, depression, anxiety, and sleep among real-world patients receiving medical ketamine: Exploring the role of adjunct therapies",2025,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,5677,10.1016/j.encep.2020.08.006,"Kétamine, psilocybine, et antidépresseurs d'action rapide : de nouvelles promesses pour la psychiatrie?",2020,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,5688,10.1016/j.euroneuro.2020.10.002,Mood and cognition after administration of low LSD doses in healthy volunteers: A placebo controlled dose-effect finding study,2020,True,no_pdf_url,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,5689,10.1016/j.euroneuro.2021.04.004,Ketamine treatment upon memory retrieval reduces fear memory in marmoset monkeys,2021,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,5699,10.1016/j.euroneuro.2024.11.008,Examining the impact of comorbid posttraumatic stress disorder on ketamine's real-world effectiveness in treatment-resistant depression,2024,True,no_pdf_url,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,5711,10.1016/j.explore.2024.01.002,Comparing the effects of rosemary aromatherapy and music therapy on anxiety levels in patients undergoing general surgery: A randomized controlled clinical trial,2024,True,no_pdf_url,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,5713,10.1016/j.forsciint.2016.06.014,Death related to consumption of Rauvolfia sp. powder mislabeled as Tabernanthe iboga,2016,True,no_pdf_url,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,5744,10.1016/j.ijchp.2023.100428,The efficacy and safety of ketamine for depression in patients with cancer: A systematic review,2023,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,5780,10.1016/j.jad.2012.10.015,A 12-month naturalistic observation of three patients receiving repeat intravenous ketamine infusions for their treatment-resistant depression,2012,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,5781,10.1016/j.jad.2013.11.014,"A review of ketamine in affective disorders: Current evidence of clinical efficacy, limitations of use and pre-clinical evidence on proposed mechanisms of action",2013,True,no_pdf_url,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,5791,10.1016/j.jad.2019.07.045,Inflammatory markers and treatment outcome in treatment resistant depression: A systematic review,2019,True,no_pdf_url,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,5807,10.1016/j.jad.2021.12.097,A retrospective analysis of ketamine intravenous therapy for depression in real-world care settings,2022,True,no_pdf_url,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,5811,10.1016/j.jad.2022.07.004,"At-home, sublingual ketamine telehealth is a safe and effective treatment for moderate to severe anxiety and depression: Findings from a large, prospective, open-label effectiveness trial",2022,True,no_pdf_url,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,5821,10.1016/j.jad.2023.04.141,The effects of ketamine on symptoms of depression and anxiety in real-world care settings: A retrospective controlled analysis,2023,True,no_pdf_url,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,5824,10.1016/j.jad.2023.07.103,Effects of perioperative use of esketamine on postpartum depression risk in patients undergoing cesarean section: A randomized controlled trial,2023,True,no_pdf_url,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,5827,10.1016/j.jad.2024.01.202,Effects of ketamine and esketamine on preventing postpartum depression after cesarean delivery: A meta-analysis,2024,True,no_pdf_url,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,5833,10.1016/j.jad.2024.08.208,Effects of ketamine on metabolic parameters in depressive disorders: A systematic review,2024,True,no_pdf_url,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,5838,10.1016/j.jad.2025.04.041,Combined ketamine and psychotherapy provide no additional benefit beyond ketamine alone in treating depression or PTSD: Evidence from a help-seeking sample,2025,True,no_pdf_url,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,5850,10.1016/j.jad.2025.120192,Real-world clinical data on the long-term effectiveness and safety of generic racemic ketamine treatment,2025,True,no_pdf_url,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,5851,10.1016/j.jad.2025.120335,Temporal dynamics in neuroimaging as correlates of therapeutic response to psilocybin in major depressive disorder: A systematic review and critical appraisal,2025,True,no_pdf_url,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,5855,10.1016/j.jad.2025.120791,Temporal immune effects of Oral ketamine on PTSD: Transcriptomic evidence of short-term inflammation suppression and sustained immune Remodelling,2025,True,no_pdf_url,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,5861,10.1016/j.jad.2026.121276,"Experiences of Australian clinicians, researchers, and patients with MDMA-assisted psychotherapy for post-traumatic stress disorder: A framework-guided qualitative analysis",2026,True,no_pdf_url,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,5864,10.1016/j.jad.2026.121721,"Role of concomitant benzodiazepines, lithium, and lamotrigine in modulating the antidepressant effects of subcutaneous esketamine in patients with treatment-resistant depressive episodes: A retrospective naturalistic study",2026,True,no_pdf_url,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,5865,10.1016/j.jad.2026.121915,Effects of ketamine on sleep and circadian rhythmicity in major depressive disorder and bipolar disorder: A systematic review,2026,True,no_pdf_url,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,5868,10.1016/j.jadr.2021.100079,A qualitative study of patients' experience of ketamine treatment for depression: The ‘Ketamine and me’ project,2021,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,5883,10.1016/j.jagp.2025.08.001,"Ketamine and Esketamine for Late-Life Depression: A Systematic Review of Efficacy, Safety, and Tolerability",2025,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,5934,10.1016/j.jep.2010.05.033,Khat use and neurobehavioral functions: Suggestions for future studies,2010,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,0,,,
