abstract,action_reason,authors,best_pdf_url,contexts,last_checked_utc,library_status,metadata_lookup_error,open_access_is_oa,open_access_status,open_access_url,openalex_id,pdf_download_status,pdf_local_path,pdf_sha256,pdf_size_bytes,study_doi,study_title,study_year
,triage_excluded_irrelevant,Matthias E. Liechti,https://www.nature.com/articles/npp201786.pdf,"[{""compound"": ""Psilocybin"", ""entity"": ""Treatment-resistant depression"", ""study_title"": ""Modern Clinical Research on LSD"", ""study_year"": ""2017""}]",2026-02-12T04:27:29.741661+00:00,excluded_not_relevant,,true,hybrid,https://www.nature.com/articles/npp201786.pdf,https://openalex.org/W2607844825,pruned_irrelevant,,,,10.1038/npp.2017.86,Modern Clinical Research on LSD,2017
,triage_excluded_irrelevant,Wei Yan; Lijia Chang; Kenji Hashimoto,https://www.nature.com/articles/s41380-021-01121-1.pdf,"[{""compound"": ""S-ketamine"", ""entity"": ""Major depressive disorder"", ""study_title"": ""Molecular mechanisms underlying the antidepressant actions of arketamine: beyond the NMDA receptor"", ""study_year"": ""2021""}]",2026-02-12T04:27:29.741661+00:00,excluded_not_relevant,,true,hybrid,https://www.nature.com/articles/s41380-021-01121-1.pdf,https://openalex.org/W3158143766,pruned_irrelevant,,,,10.1038/s41380-021-01121-1,Molecular mechanisms underlying the antidepressant actions of arketamine: beyond the NMDA receptor,2021
,triage_excluded_irrelevant,Oliver Howes; Michael E. Thase; Toby Pillinger,https://www.nature.com/articles/s41380-021-01200-3.pdf,"[{""compound"": ""S-ketamine"", ""entity"": ""Major depressive disorder"", ""study_title"": ""Treatment resistance in psychiatry: state of the art and new directions"", ""study_year"": ""2021""}]",2026-02-12T04:27:29.741661+00:00,excluded_not_relevant,,true,hybrid,https://www.nature.com/articles/s41380-021-01200-3.pdf,https://openalex.org/W3171833614,pruned_irrelevant,,,,10.1038/s41380-021-01200-3,Treatment resistance in psychiatry: state of the art and new directions,2021
,triage_excluded_irrelevant,M. Madsen; Patrick M. Fisher; Daniel Burmester; Agnete Dyssegaard; Dea Siggaard Stenbæk; Sara Kristiansen; Sys Stybe Johansen; Sczabolz Lehel; Kristían Línnet; Claus Svarer,https://www.nature.com/articles/s41386-019-0324-9.pdf,"[{""compound"": ""Psilocybin"", ""entity"": ""Treatment-resistant depression"", ""study_title"": ""Psychedelic effects of psilocybin correlate with serotonin 2A receptor occupancy and plasma psilocin levels"", ""study_year"": ""2019""}]",2026-02-12T04:27:29.741661+00:00,excluded_not_relevant,,true,bronze,https://www.nature.com/articles/s41386-019-0324-9.pdf,https://openalex.org/W2914255920,pruned_irrelevant,,,,10.1038/s41386-019-0324-9,Psychedelic effects of psilocybin correlate with serotonin 2A receptor occupancy and plasma psilocin levels,2019
,triage_excluded_irrelevant,Friederike Holze; Patrick Vizeli; Felix Müller; Laura Ley; Raoul Duerig; Nimmy Varghese; Anne Eckert; Stefan Borgwardt; Matthias E. Liechti,https://www.nature.com/articles/s41386-019-0569-3.pdf,"[{""compound"": ""Psilocybin"", ""entity"": ""Treatment-resistant depression"", ""study_title"": ""Distinct acute effects of LSD, MDMA, and d-amphetamine in healthy subjects"", ""study_year"": ""2019""}]",2026-02-12T04:27:29.741661+00:00,excluded_not_relevant,,true,hybrid,https://www.nature.com/articles/s41386-019-0569-3.pdf,https://openalex.org/W2983486486,pruned_irrelevant,,,,10.1038/s41386-019-0569-3,"Distinct acute effects of LSD, MDMA, and d-amphetamine in healthy subjects",2019
,triage_excluded_irrelevant,Friederike Holze; Patrick Vizeli; Laura Ley; Felix Müller; Patrick C. Dolder; Melanie Stocker; Urs Duthaler; Nimmy Varghese; Anne Eckert; Stefan Borgwardt,https://www.nature.com/articles/s41386-020-00883-6.pdf,"[{""compound"": ""Psilocybin"", ""entity"": ""Treatment-resistant depression"", ""study_title"": ""Acute dose-dependent effects of lysergic acid diethylamide in a double-blind placebo-controlled study in healthy subjects"", ""study_year"": ""2020""}]",2026-02-12T04:27:29.741661+00:00,excluded_not_relevant,,true,hybrid,https://www.nature.com/articles/s41386-020-00883-6.pdf,https://openalex.org/W3093375227,pruned_irrelevant,,,,10.1038/s41386-020-00883-6,Acute dose-dependent effects of lysergic acid diethylamide in a double-blind placebo-controlled study in healthy subjects,2020
,triage_excluded_irrelevant,Marcus W. Meinhardt; Cansu Güngör; Ivan Skorodumov; Lea J. Mertens; Rainer Spanagel,https://www.nature.com/articles/s41386-020-0694-z.pdf,"[{""compound"": ""Psilocybin"", ""entity"": ""Alcohol use disorder"", ""study_title"": ""Psilocybin and LSD have no long-lasting effects in an animal model of alcohol relapse"", ""study_year"": ""2020""}]",2026-02-12T04:27:29.741661+00:00,excluded_not_relevant,,true,bronze,https://www.nature.com/articles/s41386-020-0694-z.pdf,https://openalex.org/W3020950088,pruned_irrelevant,,,,10.1038/s41386-020-0694-z,Psilocybin and LSD have no long-lasting effects in an animal model of alcohol relapse,2020
,triage_excluded_irrelevant,Abigail E. Calder; Gregor Hasler,https://www.nature.com/articles/s41386-022-01389-z.pdf,"[{""compound"": ""Psilocybin"", ""entity"": ""Treatment-resistant depression"", ""study_title"": ""Towards an understanding of psychedelic-induced neuroplasticity"", ""study_year"": ""2022""}]",2026-02-12T04:27:29.741661+00:00,excluded_not_relevant,,true,hybrid,https://www.nature.com/articles/s41386-022-01389-z.pdf,https://openalex.org/W4296373810,pruned_irrelevant,,,,10.1038/s41386-022-01389-z,Towards an understanding of psychedelic-induced neuroplasticity,2022
"Abstract Treatment outcomes for major depressive disorder (MDD) need to be improved. Presently, no clinically relevant tools have been established for stratifying subgroups or predicting outcomes. This literature review sought to investigate factors closely linked to outcome and summarize existing and novel strategies for improvement. The results show that early recognition and treatment are crucial, as duration of untreated depression correlates with worse outcomes. Early improvement is associated with response and remission, while comorbidities prolong course of illness. Potential biomarkers have been explored, including hippocampal volumes, neuronal activity of the anterior cingulate cortex, and levels of brain-derived neurotrophic factor (BDNF) and central and peripheral inflammatory markers (e.g., translocator protein (TSPO), interleukin-6 (IL-6), C-reactive protein (CRP), tumor necrosis factor alpha (TNFα)). However, their integration into routine clinical care has not yet been fully elucidated, and more research is needed in this regard. Genetic findings suggest that testing for CYP450 isoenzyme activity may improve treatment outcomes. Strategies such as managing risk factors, improving clinical trial methodology, and designing structured step-by-step treatments are also beneficial. Finally, drawing on existing guidelines, we outline a sequential treatment optimization paradigm for selecting first-, second-, and third-line treatments for acute and chronically ill patients. Well-established treatments such as electroconvulsive therapy (ECT) are clinically relevant for treatment-resistant populations, and novel transcranial stimulation methods such as theta-burst stimulation (TBS) and magnetic seizure therapy (MST) have shown promising results. Novel rapid-acting antidepressants, such as ketamine, may also constitute a paradigm shift in treatment optimization for MDD.",triage_excluded_irrelevant,Christoph Kraus; Bashkim Kadriu; Rupert Lanzenberger; Carlos A. Zarate; Siegfried Kasper,https://www.nature.com/articles/s41398-019-0460-3.pdf,"[{""compound"": ""Psilocybin"", ""entity"": ""Treatment-resistant depression"", ""study_title"": ""Prognosis and improved outcomes in major depression: a review"", ""study_year"": ""2019""}]",2026-02-12T04:27:29.741661+00:00,excluded_not_relevant,,true,gold,https://www.nature.com/articles/s41398-019-0460-3.pdf,https://openalex.org/W2934413595,pruned_irrelevant,,,,10.1038/s41398-019-0460-3,Prognosis and improved outcomes in major depression: a review,2019
,triage_excluded_irrelevant,Elizabeth D. Ballard; Carlos A. Zarate,https://www.nature.com/articles/s41467-020-20190-4.pdf,"[{""compound"": ""Psilocybin"", ""entity"": ""Treatment-resistant depression"", ""study_title"": ""The role of dissociation in ketamine’s antidepressant effects"", ""study_year"": ""2020""}]",2026-02-12T04:27:29.741661+00:00,excluded_not_relevant,,true,gold,https://www.nature.com/articles/s41467-020-20190-4.pdf,https://openalex.org/W3117542960,pruned_irrelevant,,,,10.1038/s41467-020-20190-4,The role of dissociation in ketamine’s antidepressant effects,2020
"Abstract Studying transitions in and out of the altered state of consciousness caused by intravenous (IV) N,N-Dimethyltryptamine (DMT - a fast-acting tryptamine psychedelic) offers a safe and powerful means of advancing knowledge on the neurobiology of conscious states. Here we sought to investigate the effects of IV DMT on the power spectrum and signal diversity of human brain activity (6 female, 7 male) recorded via multivariate EEG, and plot relationships between subjective experience, brain activity and drug plasma concentrations across time. Compared with placebo, DMT markedly reduced oscillatory power in the alpha and beta bands and robustly increased spontaneous signal diversity. Time-referenced and neurophenomenological analyses revealed close relationships between changes in various aspects of subjective experience and changes in brain activity. Importantly, the emergence of oscillatory activity within the delta and theta frequency bands was found to correlate with the peak of the experience - particularly its eyes-closed visual component. These findings highlight marked changes in oscillatory activity and signal diversity with DMT that parallel broad and specific components of the subjective experience, thus advancing our understanding of the neurobiological underpinnings of immersive states of consciousness.",triage_excluded_irrelevant,Christopher Timmermann; Leor Roseman; Michael Schartner; Raphaël Millière; Luke T. J. Williams; David Erritzøe; Suresh Muthukumaraswamy; Michael Ashton; Adam Bendrioua; Okdeep Kaur,https://www.nature.com/articles/s41598-019-51974-4.pdf,"[{""compound"": ""Psilocybin"", ""entity"": ""Treatment-resistant depression"", ""study_title"": ""Neural correlates of the DMT experience assessed with multivariate EEG"", ""study_year"": ""2019""}]",2026-02-12T04:27:29.741661+00:00,excluded_not_relevant,,true,gold,https://www.nature.com/articles/s41598-019-51974-4.pdf,https://openalex.org/W2991342487,pruned_irrelevant,,,,10.1038/s41598-019-51974-4,Neural correlates of the DMT experience assessed with multivariate EEG,2019
,triage_excluded_irrelevant,Frederick S. Barrett; Manoj K. Doss; Nathan D. Sepeda; James J. Pekar; Roland R. Griffiths,https://www.nature.com/articles/s41598-020-59282-y.pdf,"[{""compound"": ""Psilocybin"", ""entity"": ""Treatment-resistant depression"", ""study_title"": ""Emotions and brain function are altered up to one month after a single high dose of psilocybin"", ""study_year"": ""2020""}]",2026-02-12T04:27:29.741661+00:00,excluded_not_relevant,,true,gold,https://www.nature.com/articles/s41598-020-59282-y.pdf,https://openalex.org/W3005441929,pruned_irrelevant,,,,10.1038/s41598-020-59282-y,Emotions and brain function are altered up to one month after a single high dose of psilocybin,2020
,triage_excluded_irrelevant,Christopher Timmermann; Hannes Kettner; Chris Letheby; Leor Roseman; Fernando E. Rosas; Robin Carhart‐Harris,https://www.nature.com/articles/s41598-021-01209-2.pdf,"[{""compound"": ""Psilocybin"", ""entity"": ""Treatment-resistant depression"", ""study_title"": ""Psychedelics alter metaphysical beliefs"", ""study_year"": ""2021""}]",2026-02-12T04:27:29.741661+00:00,excluded_not_relevant,,true,gold,https://www.nature.com/articles/s41598-021-01209-2.pdf,https://openalex.org/W3173955184,pruned_irrelevant,,,,10.1038/s41598-021-01209-2,Psychedelics alter metaphysical beliefs,2021
"Abstract The use of data generated passively by personal electronic devices, such as smartphones, to measure human function in health and disease has generated significant research interest. Particularly in psychiatry, objective, continuous quantitation using patients’ own devices may result in clinically useful markers that can be used to refine diagnostic processes, tailor treatment choices, improve condition monitoring for actionable outcomes, such as early signs of relapse, and develop new intervention models. If a principal goal for digital phenotyping is clinical improvement, research needs to attend now to factors that will help or hinder future clinical adoption. We identify four opportunities for research directed toward this goal: exploring intermediate outcomes and underlying disease mechanisms; focusing on purposes that are likely to be used in clinical practice; anticipating quality and safety barriers to adoption; and exploring the potential for digital personalized medicine arising from the integration of digital phenotyping and digital interventions. Clinical relevance also means explicitly addressing consumer needs, preferences, and acceptability as the ultimate users of digital phenotyping interventions. There is a risk that, without such considerations, the potential benefits of digital phenotyping are delayed or not realized because approaches that are feasible for application in healthcare, and the evidence required to support clinical commissioning, are not developed. Practical steps to accelerate this research agenda include the further development of digital phenotyping technology platforms focusing on scalability and equity, establishing shared data repositories and common data standards, and fostering multidisciplinary collaborations between clinical stakeholders (including patients), computer scientists, and researchers.",triage_excluded_irrelevant,Kit Huckvale; Svetha Venkatesh; Helen Christensen,https://www.nature.com/articles/s41746-019-0166-1.pdf,"[{""compound"": ""S-ketamine"", ""entity"": ""Major depressive disorder"", ""study_title"": ""Toward clinical digital phenotyping: a timely opportunity to consider purpose, quality, and safety"", ""study_year"": ""2019""}]",2026-02-12T04:27:29.741661+00:00,excluded_not_relevant,,true,gold,https://www.nature.com/articles/s41746-019-0166-1.pdf,https://openalex.org/W2972211076,pruned_irrelevant,,,,10.1038/s41746-019-0166-1,"Toward clinical digital phenotyping: a timely opportunity to consider purpose, quality, and safety",2019
