abstract,action_reason,authors,best_pdf_url,contexts,last_checked_utc,library_status,metadata_lookup_error,open_access_is_oa,open_access_status,open_access_url,openalex_id,pdf_download_status,pdf_local_path,pdf_sha256,pdf_size_bytes,study_doi,study_title,study_year
,,Neiloufar Family; Émeline L. Maillet; Luke T. J. Williams; Erwin Krediet; Robin Carhart‐Harris; Tom A. Williams; Charles D. Nichols; Daniel J. Goble; Shlomi Raz,https://link.springer.com/content/pdf/10.1007/s00213-019-05417-7.pdf,"[{""compound"": ""LSD"", ""entity"": ""5-HT2A"", ""study_title"": ""Safety, tolerability, pharmacokinetics, and pharmacodynamics of low dose lysergic acid diethylamide (LSD) in healthy older volunteers"", ""study_year"": ""2019""}, {""compound"": ""LSD"", ""entity"": ""5-HT2C"", ""study_title"": ""Safety, tolerability, pharmacokinetics, and pharmacodynamics of low dose lysergic acid diethylamide (LSD) in healthy older volunteers"", ""study_year"": ""2019""}]",2026-02-12T08:08:50.043231+00:00,in_database,,true,hybrid,https://link.springer.com/content/pdf/10.1007/s00213-019-05417-7.pdf,https://openalex.org/W2996366481,already_present,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/mechanistic/pdfs/10.1007_s00213-019-05417-7__bad5b1f716.pdf,71b49e8bb9c76359f1983299bc41dffc02ceedf441a78c5b85f7765256a7ec8c,486949,10.1007/s00213-019-05417-7,"Safety, tolerability, pharmacokinetics, and pharmacodynamics of low dose lysergic acid diethylamide (LSD) in healthy older volunteers",2019
We hope that this review will re-awaken the pharma industry and mental health advocates to the opportunities for improving psychiatric pharmacotherapy and so restore confidence and justify re-investment in the field.,,Mark D. Tricklebank; Trevor W. Robbins; Camilla Simmons; Erik H.F. Wong,https://link.springer.com/content/pdf/10.1007/s00213-021-05787-x.pdf,"[{""compound"": ""S-ketamine"", ""entity"": ""NMDA receptor"", ""study_title"": ""Time to re-engage psychiatric drug discovery by strengthening confidence in preclinical psychopharmacology"", ""study_year"": ""2021""}]",2026-02-12T08:08:55.114573+00:00,in_database,,true,hybrid,https://link.springer.com/content/pdf/10.1007/s00213-021-05787-x.pdf,https://openalex.org/W3133993393,downloaded,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/mechanistic/pdfs/10.1007_s00213-021-05787-x__7f12fbcfad.pdf,aefc3bce14677e463e9a04c1df287d8af5caf8a4d573f3489ed20adf444b34fd,648365,10.1007/s00213-021-05787-x,Time to re-engage psychiatric drug discovery by strengthening confidence in preclinical psychopharmacology,2021
,,Monika Głuch‐Lutwin; Kinga Sałaciak; Alicja Gawalska; Marek Jamrozik; Joanna Śniecikowska; Adrian Newman‐Tancredi; Marcin Kołaczkowski; Karolina Pytka,https://link.springer.com/content/pdf/10.1007/s00213-021-05849-0.pdf,"[{""compound"": ""5-MeO-DMT"", ""entity"": ""5-HT1A"", ""study_title"": ""The selective 5-HT1A receptor biased agonists, F15599 and F13714, show antidepressant-like properties after a single administration in the mouse model of unpredictable chronic mild stress"", ""study_year"": ""2021""}]",2026-02-12T01:22:33.520131+00:00,in_database,,true,hybrid,https://link.springer.com/content/pdf/10.1007/s00213-021-05849-0.pdf,https://openalex.org/W3161692348,downloaded,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/mechanistic/pdfs/10.1007_s00213-021-05849-0__e26a5870d3.pdf,5206e44659647c76e97ebca998c3646cbeba63ccc68b474650a1922e87ad4744,813166,10.1007/s00213-021-05849-0,"The selective 5-HT1A receptor biased agonists, F15599 and F13714, show antidepressant-like properties after a single administration in the mouse model of unpredictable chronic mild stress",2021
"Abstract Rationale 4-Iodo-2,5-dimethoxy-N-(2-methoxybenzyl)phenethylamine (25I-NBOMe) is a potent serotonin 5-HT 2A/2C receptor agonist with hallucinogenic activity. There is no data on the 25I-NBOMe effect on brain neurotransmission and animal performance after chronic administration. Objectives We examined the effect of a 7-day treatment with 25I-NBOMe (0.3 mg/kg/day) on neurotransmitters’ release and rats’ behavior in comparison to acute dose. Methods Changes in dopamine (DA), serotonin (5-HT), acetylcholine (ACh), and glutamate release were studied using microdialysis in freely moving rats. The hallucinogenic activity was measured in the wet dog shake (WDS) test. The animal locomotion was examined in the open field (OF) test, short-term memory in the novel object recognition (NOR) test. The anxiogenic/anxiolytic properties of the drug were tested using the light/dark box (LDB) test. Results Repeated administration of 25I-NBOMe decreased the response to a challenge dose of DA, 5-HT, and glutamatergic neurons in the frontal cortex as well as weakened the hallucinogenic activity in comparison to acute dose. In contrast, striatal and accumbal DA and 5-HT release and accumbal but not striatal glutamate release in response to the challenge dose of 25I-NBOMe was increased in comparison to acute treatment. The ACh release was increased in all brain regions. Behavioral tests showed a motor activity reduction and memory deficiency in comparison to a single dose and induction of anxiety after the drug’s chronic and acute administration. Conclusions Our findings suggest that multiple injections of 25I-NBOMe induce tolerance to hallucinogenic activity and produce alterations in neurotransmission. 25I-NBOMe effect on short-term memory, locomotor function, and anxiety seems to be the result of complex interactions between neurotransmitter pathways.",,Monika Herian; Mateusz Skawski; Adam Wojtas; Małgorzata Sobocińska; Karolina Noworyta; Krystyna Gołembiowska,https://link.springer.com/content/pdf/10.1007/s00213-021-05860-5.pdf,"[{""compound"": ""Psilocin"", ""entity"": ""5-HT2A"", ""study_title"": ""Tolerance to neurochemical and behavioral effects of the hallucinogen 25I-NBOMe"", ""study_year"": ""2021""}, {""compound"": ""LSD"", ""entity"": ""5-HT2C"", ""study_title"": ""Tolerance to neurochemical and behavioral effects of the hallucinogen 25I-NBOMe"", ""study_year"": ""2021""}]",2026-02-12T08:08:55.610556+00:00,in_database,,true,hybrid,https://link.springer.com/content/pdf/10.1007/s00213-021-05860-5.pdf,https://openalex.org/W3164016075,already_present,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/mechanistic/pdfs/10.1007_s00213-021-05860-5__09dcac1bbf.pdf,de2fb07cfd4567513abb4ec6243cb434099cc3260dd84bf7239e8f3144e15028,2412882,10.1007/s00213-021-05860-5,Tolerance to neurochemical and behavioral effects of the hallucinogen 25I-NBOMe,2021
,,Joanna Kuc; Hannes Kettner; Fernando E. Rosas; David Erritzøe; Eline Haijen; Mendel Kaelen; David Nutt; Robin Carhart‐Harris,https://link.springer.com/content/pdf/10.1007/s00213-021-05999-1.pdf,"[{""compound"": ""5-MeO-DMT"", ""entity"": ""5-HT1A"", ""study_title"": ""Psychedelic experience dose-dependently modulated by cannabis: results of a prospective online survey"", ""study_year"": ""2021""}]",2026-02-12T01:22:41.525011+00:00,in_database,,true,hybrid,https://link.springer.com/content/pdf/10.1007/s00213-021-05999-1.pdf,https://openalex.org/W3208662682,downloaded,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/mechanistic/pdfs/10.1007_s00213-021-05999-1__6a6862a49f.pdf,7e3f56ab508b1f2bced5b7e0d1a12c89dd9b558fed013f5ef87ac37571798679,1180782,10.1007/s00213-021-05999-1,Psychedelic experience dose-dependently modulated by cannabis: results of a prospective online survey,2021
,,Piotr Popik; Adam S. Hogendorf; Ryszard Bugno; Shaun Yon‐Seng Khoo; Paweł Zajdel; Natalia Malikowska‐Racia; Agnieszka Nikiforuk; Joanna Gołębiowska,https://link.springer.com/content/pdf/10.1007/s00213-021-06020-5.pdf,"[{""compound"": ""Psilocin"", ""entity"": ""5-HT2A"", ""study_title"": ""Effects of ketamine optical isomers, psilocybin, psilocin and norpsilocin on time estimation and cognition in rats"", ""study_year"": ""2022""}]",2026-02-12T08:08:56.305003+00:00,in_database,,true,hybrid,https://link.springer.com/content/pdf/10.1007/s00213-021-06020-5.pdf,https://openalex.org/W4214937728,already_present,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/mechanistic/pdfs/10.1007_s00213-021-06020-5__58bba69142.pdf,dc32c92c13c2bb0d1467ea61ebec9103ae195b42b9afbd9c0147d68f9794da6e,3083455,10.1007/s00213-021-06020-5,"Effects of ketamine optical isomers, psilocybin, psilocin and norpsilocin on time estimation and cognition in rats",2022
"As with all drugs, the route, form, and/or dose of a substance administered or applied can play a defining role in its overall pharmacology and use as a therapeutic. This review will focus on these factors as they relate to the psychedelic N,N-dimethyltryptamine (DMT). It will examine the positive and negative aspects of different formulations and routes of administration of DMT and the observed effects from such administrations in the form of ayahuasca teas; oral ""pharmahuasca""; injections by intravenous (IV) and intramuscular (IM) routes; inhalation, insufflation; and other routes; and high-dose, low-dose, and ""micro-dose"" effects. The review will consider possible oral route of administration alternatives that would not require concomitant use of a monoamine oxidase inhibitor. The review will then address the current research findings for DMT from in vivo and in vitro studies as well as the possibility that these findings may be revealing the role of endogenous DMT in normal brain function.",,Steven A. Barker,https://link.springer.com/content/pdf/10.1007/s00213-022-06065-0.pdf,"[{""compound"": ""5-MeO-DMT"", ""entity"": ""5-HT1A"", ""study_title"": ""Administration of N,N-dimethyltryptamine (DMT) in psychedelic therapeutics and research and the study of endogenous DMT"", ""study_year"": ""2022""}, {""compound"": ""LSD"", ""entity"": ""5-HT2C"", ""study_title"": ""Administration of N,N-dimethyltryptamine (DMT) in psychedelic therapeutics and research and the study of endogenous DMT"", ""study_year"": ""2022""}]",2026-02-12T08:08:56.976679+00:00,in_database,,true,bronze,https://link.springer.com/content/pdf/10.1007/s00213-022-06065-0.pdf,https://openalex.org/W4207030820,already_present,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/mechanistic/pdfs/10.1007_s00213-022-06065-0__e35575da9d.pdf,9c9f56f75d236831f8176d575f833d21ea15fbc6c422a266a09004954bbbb790,650418,10.1007/s00213-022-06065-0,"Administration of N,N-dimethyltryptamine (DMT) in psychedelic therapeutics and research and the study of endogenous DMT",2022
"Abstract Rationale ±3,4-Methylenedioxymethamphetamine (MDMA) is a recreational drug that shows substantial promise as a psychotherapeutic agent. Still, there is some concern regarding its behavioral toxicity, and its dose-effect relationship is poorly understood. We previously explored the role of dose in the cognitive effects of MDMA in a systematic review of existing literature and found no evidence in animals that MDMA impairs memory at low doses (&lt; 3 mg/kg) but mixed results at high doses (≥ 3 mg/kg). Since this review comprised mostly of single-dose studies and an assortment of methodologies, an empirical dose-ranging study on this topic is warranted. Objectives The current study aims to evaluate the conclusion from our systematic review that 3 mg/kg may be the threshold for MDMA-induced amnesia, and to further understand the dose-effect relationship of MDMA on behavioral assays of memory, addiction, and depression. Methods We systematically examined the effects of 0.01 to 10 mg/kg MDMA on Pavlovian fear conditioning; behavioral sensitization, conditioned place preference, and conditioned responding; and the Porsolt forced swim test in mice. Results High doses of MDMA (≥ 3 mg/kg) produced amnesia of fear conditioning memory, some evidence of an addictive potential, and antidepressant effects, while low doses of MDMA (≤ 1 mg/kg) had no effect on these behaviors. Conclusions The present dose-ranging study provides further evidence that 3 mg/kg is the threshold for MDMA-induced amnesia. These findings, in addition to our systematic review, demonstrate that careful selection of MDMA dose is critical. High doses (≥ 3 mg/kg) should likely be avoided due to evidence that they can produce amnesia and addiction. Conversely, there is little evidence to suggest that low doses, which are usually administered in clinical studies (approximately 1–2 mg/kg), will lead to these same adverse effects. Ultra-low doses (&lt; 1 mg/kg) are likely even safer and should be investigated for therapeutic effects in future studies.",,Madeline M. Pantoni; Jinah L. Kim; Kaitlin R. Van Alstyne; Stephan Anagnostaras,https://link.springer.com/content/pdf/10.1007/s00213-022-06086-9.pdf,"[{""compound"": ""MDMA"", ""entity"": ""SERT"", ""study_title"": ""MDMA and memory, addiction, and depression: dose-effect analysis"", ""study_year"": ""2022""}, {""compound"": ""MDMA"", ""entity"": ""SERT (SLC6A4)"", ""study_title"": ""MDMA and memory, addiction, and depression: dose-effect analysis"", ""study_year"": ""2022""}]",2026-02-12T08:08:57.684740+00:00,in_database,,true,hybrid,https://link.springer.com/content/pdf/10.1007/s00213-022-06086-9.pdf,https://openalex.org/W4212981695,already_present,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/mechanistic/pdfs/10.1007_s00213-022-06086-9__c1fce1729d.pdf,f8ff7445b00cb0de52ccc270c2eea8b324c693d4ae08f7f9d006c45465bef276,1726232,10.1007/s00213-022-06086-9,"MDMA and memory, addiction, and depression: dose-effect analysis",2022
,,Alaina M. Jaster; Harrison Elder; Samuel A. Marsh; Mario de la Fuente Revenga; S. Stevens Negus; Javier González‐Maeso,https://pmc.ncbi.nlm.nih.gov/articles/PMC10055857/pdf/nihms-1881144.pdf,"[{""compound"": ""LSD"", ""entity"": ""5-HT2A"", ""study_title"": ""Effects of the 5-HT2A receptor antagonist volinanserin on head-twitch response and intracranial self-stimulation depression induced by different structural classes of psychedelics in rodents"", ""study_year"": ""2022""}]",2026-02-12T01:22:59.019919+00:00,in_database,,true,green,https://pmc.ncbi.nlm.nih.gov/articles/PMC10055857/pdf/nihms-1881144.pdf,https://openalex.org/W4214897436,downloaded,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/mechanistic/pdfs/10.1007_s00213-022-06092-x__f9628c1cbc.pdf,baabce8361007c46b422584c37aaba25b7bbd075aed460a25a8701412287e601,1817,10.1007/s00213-022-06092-x,Effects of the 5-HT2A receptor antagonist volinanserin on head-twitch response and intracranial self-stimulation depression induced by different structural classes of psychedelics in rodents,2022
"Abstract Rationale Recent trials with psychedelics in major depressive disorder and treatment-resistant depression showed remarkable improvements in depressive symptoms that can last for up to several months after even a single administration. The lack of an appropriate placebo control group—as patients are often able to discriminate the subjective effects of the drug— and an incomplete understanding of the role of the hallucinogenic and mystical experience, hampers the interpretation of these therapeutic effects. Objectives To control for these factors, we developed a translational framework based on establishing pharmacokinetic/pharmacodynamic (PK/PD) relationships in rodents and humans for hallucinogenic (i.e., discriminative stimulus effects in rodents and humans; head twitch responses in rodents; questionnaires in humans) and therapeutic effects. For the latter, we selected the pattern separation and attentional set-shifting tasks as measures for cognitive flexibility because of their high translational value. We predict that these PK/PD analyses will lead to a more objective evaluation of improvements in patients compared to relying only on the currently used self-reported questionnaires. We hypothesize that—if the role of the hallucinogenic experience is not central in the antidepressant effects of psychedelics—the ED 50 ’s for the therapeutic effects will be significantly lower than for the hallucinogenic and mystical effects. Conclusion Our framework will help to inform future studies that aim at the elucidation of the mechanism(s) of action of psychedelics in depression, and the role of the acute subjective and/or hallucinogenic experience in their effects.",,Manon van den Berg; Igor Magaraggia; Rudy Schreiber; Todd M. Hillhouse; Joseph H. Porter,https://link.springer.com/content/pdf/10.1007/s00213-022-06106-8.pdf,"[{""compound"": ""Psilocin"", ""entity"": ""5-HT2A"", ""study_title"": ""How to account for hallucinations in the interpretation of the antidepressant effects of psychedelics: a translational framework"", ""study_year"": ""2022""}]",2026-02-12T08:08:58.341830+00:00,in_database,,true,hybrid,https://link.springer.com/content/pdf/10.1007/s00213-022-06106-8.pdf,https://openalex.org/W4220677776,already_present,/Users/frank/Library/CloudStorage/Dropbox/Agentic science/prototype/data/raw/papers/mechanistic/pdfs/10.1007_s00213-022-06106-8__a3dc800428.pdf,4258279c8eda391c24c4d07a828896135020c8e25607677103d9ce81f99c12bd,2133516,10.1007/s00213-022-06106-8,How to account for hallucinations in the interpretation of the antidepressant effects of psychedelics: a translational framework,2022
