normalization_status,normalization_notes,compound,target,disorder,canonical_compound,canonical_entity,compound_original,target_original,disorder_original,graph_entity_original,raw_entity_label,entity_role,graph_entity_label,graph_entity_type,graph_include_candidate,study_doi,study_title,claim_type,clinical_context_condition,graph_exclusion_reason,outcome_type,outcome_domain,result_direction,outcome_measure,outcome_measure_normalized,population,system,authors,study_year,paper_type,source,source_type,source_family,paper_assessment_route,evidence_strength,support,confidence,needs_human_review,supporting_quote,access_level,source_access_level,evidence_location,evidence_locator,study_design,funding,conflicts_of_interest,risk_of_bias_summary,notes,study_journal,publication_type,publication_date,journal_issn,journal_eissn,publisher,evidence_level,compound_match_type,entity_match_type,compound_registry_status,entity_registry_status,compound_ids,entity_ids,language,mesh_terms,keywords,trial_registry_ids,funders,grant_ids,publication_relations,has_correction,related_dois,semantic_scholar_id
normalized,compound and graph entity matched local registry,Ketamine,,Substance use disorder,Ketamine,Substance use disorder,Ketamine,,substance abuse,substance abuse,substance abuse,therapeutic_indication,Substance use disorder,indication,True,10.1055/s-0041-100389,Opioidgewöhnte Patienten – Perioperatives Management,compound_disorder,,,secondary literature coverage,,unclear,,,,unknown,Carsten Stoetzer; Andreas Leffler; Jörg Filitz,2015,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"Missbrauch von Ketamin In den letzten Jahren zeichnet sich jedoch in der Drogenszene ein ver mehrter Missbrauch von Ketamin ab. Als Droge wird es oft in kristalliner Form, vorzugsweise transnasal, konsumiert. ... Es kann zu Halluzinationen mit ausgeprägter Farben und Formenvielfalt kom men, die mit Gefühlen der IchEntgrenzung und IchAuflösung verbunden sein können [42]. Höhere Dosierungen können zudem sog. Nahtod erlebnisse zur Folge haben. Aus diesen Gründen kann Ketamin ein gewisses Abhängigkeitspoten zial zugesprochen werden, wenn es als Rausch mittel eingesetzt wird.",secondary_summary,full_text_seen,text,Chunk C005,review,,"Die Autoren erklären, dass keine Interessenkonflikte vorliegen.",,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",AINS - Anästhesiologie · Intensivmedizin · Notfallmedizin · Schmerztherapie,journal-article,2015-02-27,0939-2661,1439-1074,Georg Thieme Verlag KG,low,label,alias,needs_external_id_lookup,needs_external_id_lookup,{},{},ger,Anesthesia | Anesthetics | Humans | Hyperalgesia / chemically induced | Opioid-Related Disorders / complications | Pain Management | Perioperative Care / methods,,,,,,,,
normalized,compound and graph entity matched local registry,Ketamine,,Bipolar disorder,Ketamine,Bipolar disorder,ketamine,,bipolar disorder,bipolar disorder,bipolar disorder,therapeutic_indication,Bipolar disorder,indication,True,10.1192/j.eurpsy.2022.1058,Use of Electro-Convulsive Therapy as a Bipolar Disorder Treatment: A Systematic Review,compound_disorder,,,secondary literature coverage,,unclear,,,,unknown,E. Miranda Ruiz; E. Marimón Muñoz; A. Stoppa Montserrat; I. Fernandez; M.I. Arroyo; N. Borras; S. Ferreiro; J. Ramirez,2022,systematic_review,doi,systematic_review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"A better response was detected to ECT compared to newer treatments like ketamine, as well as lower suicide rate when ECT was used compared to other treatments.",secondary_summary,full_text_seen,text,C002,systematic review,,No significant relationships.,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",European Psychiatry,journal-article,2022-06,0924-9338,1778-3585,Royal College of Psychiatrists,low,label,label,needs_external_id_lookup,needs_external_id_lookup,{},{},en,,,,,,,,,
normalized,compound and graph entity matched local registry,MDMA,,Post-traumatic stress disorder,MDMA,Post-traumatic stress disorder,MDMA,,post-traumatic stress disorder,post-traumatic stress disorder,post-traumatic stress disorder,therapeutic_indication,Post-traumatic stress disorder,indication,True,10.1371/journal.pone.0258849,"Does ±3,4-methylenedioxymethamphetamine (ecstasy) induce subjective feelings of social connection in humans? A multilevel meta-analysis",compound_disorder,,,secondary literature coverage,,unclear,,,,unknown,Annie Regan; Seth Margolis; Harriet de Wit; Sonja Lyubomirsky,2021,meta_analysis,doi,meta_analysis,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,MDMA-assisted psychotherapy has already been demonstrated to alleviate symptoms of PTSD,secondary_summary,full_text_seen,text,C019,multilevel meta-analysis,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",PLoS ONE,journal-article,2021-10-25,1932-6203,1932-6203,Public Library of Science (PLoS),low,label,label,needs_external_id_lookup,needs_external_id_lookup,{},{},eng,"Emotions / drug effects | Empathy / drug effects | Hallucinogens / pharmacology | Humans | N-Methyl-3,4-methylenedioxyamphetamine / pharmacology | Social Behavior",,,,,,,,
normalized,compound and graph entity matched local registry,MDMA,,Alcohol use disorder,MDMA,Alcohol use disorder,MDMA,,alcohol use disorders,alcohol use disorders,alcohol use disorders,therapeutic_indication,Alcohol use disorder,indication,True,10.1371/journal.pone.0258849,"Does ±3,4-methylenedioxymethamphetamine (ecstasy) induce subjective feelings of social connection in humans? A multilevel meta-analysis",compound_disorder,,,secondary literature coverage,,unclear,,,,unknown,Annie Regan; Seth Margolis; Harriet de Wit; Sonja Lyubomirsky,2021,meta_analysis,doi,meta_analysis,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,other work suggests it may be useful for treating alcohol use disorders,secondary_summary,full_text_seen,text,C019,multilevel meta-analysis,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",PLoS ONE,journal-article,2021-10-25,1932-6203,1932-6203,Public Library of Science (PLoS),low,label,fuzzy_high_confidence,needs_external_id_lookup,needs_external_id_lookup,{},{},eng,"Emotions / drug effects | Empathy / drug effects | Hallucinogens / pharmacology | Humans | N-Methyl-3,4-methylenedioxyamphetamine / pharmacology | Social Behavior",,,,,,,,
normalized,compound and graph entity matched local registry,Ketamine,,Pain,Ketamine,Pain,ketamine,,acute and chronic pain,acute and chronic pain,acute and chronic pain,therapeutic_indication,Pain,indication,True,10.1515/med-2022-0509,Advantages of ketamine in pediatric anesthesia,compound_disorder,,,secondary literature coverage,,unclear,,,,unknown,Alessandro Simonini; Etrusca Brogi; Marco Cascella; Alessandro Vittori,2022,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,It has also adopted to manage acute and chronic pain management.,secondary_summary,full_text_seen,abstract,C001,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=reviews; relationship is discussed in secondary literature, not treated as primary evidence",Open Medicine,journal-article,2022-01-01,2391-5463,,Walter de Gruyter GmbH,low,label,alias,needs_external_id_lookup,broad_category_needs_external_id_lookup,{},{},eng,,anesthesia | intensive care | ketamine | pediatrics | sedation,ISRCTN83088383,,,,,,
normalized,compound and graph entity matched local registry,Ketamine,,Treatment-resistant depression,Ketamine,Treatment-resistant depression,ketamine,,treatment-resistant depression,treatment-resistant depression,treatment-resistant depression,therapeutic_indication,Treatment-resistant depression,indication,True,10.1523/jneurosci.1121-22.2022,Psychedelics and Neural Plasticity: Therapeutic Implications,compound_disorder,,,secondary literature coverage,,unclear,,,,unknown,Steven F. Grieco; Eero Castrén; Gitte M. Knudsen; Alex C. Kwan; David E. Olson; Yi Zuo; Todd C. Holmes; Xiangmin Xu,2022,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"This designation was granted for ketamine in 2013 for treatment-resistant depression... In 2019, Janssen's SPRAVATO (S-ketamine) nasal spray was granted FDA approval for treatment-resistant depression, potentially paving the way for MDMA and psilocybin to follow suit. Ketamine therapy is currently the only ""breakthrough therapy"" of the three to be FDA approved.",secondary_summary,full_text_seen,text,C002,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=mentions; relationship is discussed in secondary literature, not treated as primary evidence",Journal of Neuroscience,journal-article,2022-11-09,0270-6474,1529-2401,Society for Neuroscience,low,label,label,needs_external_id_lookup,needs_external_id_lookup,{},{},eng,Humans | Hallucinogens / pharmacology | Hallucinogens / therapeutic use | Neurosciences | Brain | Neuronal Plasticity,5-HT2AR | circuits | plasticity | psychedelics | psychoplastogens,,NIDA NIH HHS | NIMH NIH HHS | NIGMS NIH HHS,R01 DA056365 | U01 DA052769 | R01 MH121848 | R01 MH128217 | R35 GM127102 | R01 GM128997,,,,
normalized,compound and graph entity matched local registry,MDMA,,Post-traumatic stress disorder,MDMA,Post-traumatic stress disorder,MDMA,,post-traumatic stress disorder (PTSD),post-traumatic stress disorder (PTSD),post-traumatic stress disorder (PTSD),therapeutic_indication,Post-traumatic stress disorder,indication,True,10.1523/jneurosci.1121-22.2022,Psychedelics and Neural Plasticity: Therapeutic Implications,compound_disorder,,,secondary literature coverage,,unclear,,,,unknown,Steven F. Grieco; Eero Castrén; Gitte M. Knudsen; Alex C. Kwan; David E. Olson; Yi Zuo; Todd C. Holmes; Xiangmin Xu,2022,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,for MDMA in 2017 for post-traumatic stress disorder (PTSD),secondary_summary,full_text_seen,text,C002,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=mentions; relationship is discussed in secondary literature, not treated as primary evidence",Journal of Neuroscience,journal-article,2022-11-09,0270-6474,1529-2401,Society for Neuroscience,low,label,alias,needs_external_id_lookup,needs_external_id_lookup,{},{},eng,Humans | Hallucinogens / pharmacology | Hallucinogens / therapeutic use | Neurosciences | Brain | Neuronal Plasticity,5-HT2AR | circuits | plasticity | psychedelics | psychoplastogens,,NIDA NIH HHS | NIMH NIH HHS | NIGMS NIH HHS,R01 DA056365 | U01 DA052769 | R01 MH121848 | R01 MH128217 | R35 GM127102 | R01 GM128997,,,,
normalized,compound and graph entity matched local registry,Psilocybin,,Treatment-resistant depression,Psilocybin,Treatment-resistant depression,psilocybin,,treatment-resistant depression,treatment-resistant depression,treatment-resistant depression,therapeutic_indication,Treatment-resistant depression,indication,True,10.1523/jneurosci.1121-22.2022,Psychedelics and Neural Plasticity: Therapeutic Implications,compound_disorder,,,secondary literature coverage,,unclear,,,,unknown,Steven F. Grieco; Eero Castrén; Gitte M. Knudsen; Alex C. Kwan; David E. Olson; Yi Zuo; Todd C. Holmes; Xiangmin Xu,2022,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,and for psilocybin in 2019 for treatment-resistant depression.,secondary_summary,full_text_seen,text,C002,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=mentions; relationship is discussed in secondary literature, not treated as primary evidence",Journal of Neuroscience,journal-article,2022-11-09,0270-6474,1529-2401,Society for Neuroscience,low,label,label,needs_external_id_lookup,needs_external_id_lookup,{},{},eng,Humans | Hallucinogens / pharmacology | Hallucinogens / therapeutic use | Neurosciences | Brain | Neuronal Plasticity,5-HT2AR | circuits | plasticity | psychedelics | psychoplastogens,,NIDA NIH HHS | NIMH NIH HHS | NIGMS NIH HHS,R01 DA056365 | U01 DA052769 | R01 MH121848 | R01 MH128217 | R35 GM127102 | R01 GM128997,,,,
normalized,compound and graph entity matched local registry,R-ketamine,,Major depressive disorder,R-ketamine,Major depressive disorder,R-ketamine,,major depressive disorder,major depressive disorder,major depressive disorder,therapeutic_indication,Major depressive disorder,indication,True,10.1523/jneurosci.1121-22.2022,Psychedelics and Neural Plasticity: Therapeutic Implications,compound_disorder,,,secondary literature coverage,,unclear,,,,unknown,Steven F. Grieco; Eero Castrén; Gitte M. Knudsen; Alex C. Kwan; David E. Olson; Yi Zuo; Todd C. Holmes; Xiangmin Xu,2022,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"The investigational new drug application for R-ketamine was recently approved, allowing Perception Neuroscience to begin clinical trials in the United States for major depressive disorder.",secondary_summary,full_text_seen,text,C002,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=mentions; relationship is discussed in secondary literature, not treated as primary evidence",Journal of Neuroscience,journal-article,2022-11-09,0270-6474,1529-2401,Society for Neuroscience,low,label,label,needs_external_id_lookup,needs_external_id_lookup,{},{},eng,Humans | Hallucinogens / pharmacology | Hallucinogens / therapeutic use | Neurosciences | Brain | Neuronal Plasticity,5-HT2AR | circuits | plasticity | psychedelics | psychoplastogens,,NIDA NIH HHS | NIMH NIH HHS | NIGMS NIH HHS,R01 DA056365 | U01 DA052769 | R01 MH121848 | R01 MH128217 | R35 GM127102 | R01 GM128997,,,,
normalized,compound and graph entity matched local registry,"(2R,6R)-hydroxynorketamine",,Major depressive disorder,"(2R,6R)-hydroxynorketamine",Major depressive disorder,"(2R,6R)-hydroxynorketamine (R,R-HNK)",,major depressive disorder,major depressive disorder,major depressive disorder,therapeutic_indication,Major depressive disorder,indication,True,10.1523/jneurosci.1121-22.2022,Psychedelics and Neural Plasticity: Therapeutic Implications,compound_disorder,,,secondary literature coverage,,unclear,,,,unknown,Steven F. Grieco; Eero Castrén; Gitte M. Knudsen; Alex C. Kwan; David E. Olson; Yi Zuo; Todd C. Holmes; Xiangmin Xu,2022,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"and is now in Phase 1 clinical trials for major depressive disorder, sponsored by the National Institute of Mental Health.",secondary_summary,full_text_seen,text,C003,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=mentions; relationship is discussed in secondary literature, not treated as primary evidence",Journal of Neuroscience,journal-article,2022-11-09,0270-6474,1529-2401,Society for Neuroscience,low,without_parenthetical_compact,label,needs_external_id_lookup,needs_external_id_lookup,{},{},eng,Humans | Hallucinogens / pharmacology | Hallucinogens / therapeutic use | Neurosciences | Brain | Neuronal Plasticity,5-HT2AR | circuits | plasticity | psychedelics | psychoplastogens,,NIDA NIH HHS | NIMH NIH HHS | NIGMS NIH HHS,R01 DA056365 | U01 DA052769 | R01 MH121848 | R01 MH128217 | R35 GM127102 | R01 GM128997,,,,
